0001-0034-0030,0045-0032,0079-0024,0074-0012,0123-0006,0118-0058,0115-0004,0106-0004,0110-0014,0094-0021,0085-0008,0064-0017,0025-0043,0020-0051,0013-0037,0010-0021,0102-0042,0110-0045,0104-0061,0092-0074,0096-0089,0122-0035,0090-0066,0090-0121,0080-0105,0070-0109,0079-0082,0071-0077,0061-0088,0054-0096,0044-0077,0062-0075,0054-0072,0043-0088,0026-0066,0046-0122,0038-0111,0026-0095,0023-0103,0019-0088,0006-0069,0010-0081,0010-0098,0026-0111,0017-0113,0005-0119,0003-0107,0009-0122,Average,Err
1270.241,896.310,2272.207,1077.124,710.000,356.203,574.855,507.585,868.875,1011.609,618.175,387.042,545.258,492.585,470.953,505.333,441.802,511.040,509.350,989.770,779.925,446.605,548.159,453.515,550.300,418.512,450.819,477.348,597.246,563.350,463.446,501.743,634.155,503.255,627.087,301.407,371.534,458.855,521.188,659.958,472.989,538.192,469.564,649.309,620.274,2530.771,628.568,766.733,667.107,59.319
1185.121,899.824,2200.612,1138.848,751.181,394.542,544.745,559.528,797.732,999.226,596.112,378.028,555.809,547.000,451.422,469.619,466.153,531.160,557.200,975.595,776.458,439.444,482.205,442.040,612.267,459.712,476.014,482.681,580.232,549.550,499.768,559.043,643.638,507.472,640.837,301.610,374.638,447.420,523.101,704.802,429.857,555.077,462.773,642.147,635.802,2503.229,626.784,768.911,669.312,57.572
1196.552,916.572,2211.306,1109.343,722.351,369.754,619.927,549.717,785.000,1010.191,707.300,366.542,572.775,505.369,440.422,507.159,455.266,535.160,506.700,993.676,751.500,454.914,510.227,432.545,590.817,459.288,457.417,478.333,633.855,530.600,453.250,534.514,694.000,473.340,627.700,306.821,369.810,475.710,535.638,681.729,473.615,534.865,469.829,568.515,618.425,2444.129,478.405,811.778,665.264,57.192
1207.362,907.952,2234.099,1112.314,756.468,381.373,554.818,561.226,863.000,963.852,661.525,387.134,546.494,506.031,441.125,505.794,453.955,565.220,551.575,965.797,749.392,428.741,538.955,440.725,606.967,449.800,450.264,468.246,605.957,494.833,511.429,572.900,706.862,460.925,646.331,319.138,361.397,443.014,500.768,697.906,490.286,572.721,484.210,629.926,622.726,2491.043,590.568,791.689,671.976,57.791
1193.241,912.059,2241.752,1095.038,749.596,379.178,555.218,539.019,850.696,965.357,654.987,380.866,530.034,500.615,471.938,448.540,449.492,530.060,513.750,928.811,773.317,435.210,480.295,443.670,501.717,511.400,514.347,494.188,587.594,585.867,499.339,528.271,737.414,499.415,634.144,305.618,398.190,437.130,547.348,678.240,466.198,506.260,481.729,609.691,589.877,2443.529,568.135,717.467,663.872,57.093
1331.759,934.551,2226.380,1144.057,718.691,370.424,542.036,561.170,927.161,993.026,616.825,395.014,557.966,497.877,421.938,489.619,454.638,560.460,505.050,1003.000,745.800,458.148,500.523,449.550,565.200,471.350,485.764,483.246,590.696,511.100,511.821,541.857,684.931,480.406,627.231,305.285,402.707,454.826,542.058,679.865,500.055,525.577,478.249,610.162,614.755,2522.429,584.811,773.400,674.030,59.015
1280.776,925.765,2219.909,1121.105,706.617,352.314,538.455,516.245,825.875,971.896,604.325,383.408,566.528,515.754,502.094,457.365,442.288,533.600,540.400,991.068,727.958,429.988,499.886,449.515,581.067,476.312,521.458,470.667,560.246,523.817,469.286,544.086,714.793,489.179,608.069,303.870,366.810,466.420,492.739,672.312,462.132,533.173,477.525,556.912,603.028,2374.486,550.459,788.244,660.630,56.695
1167.879,891.433,2221.008,1062.257,731.191,376.686,545.800,564.887,780.125,983.583,623.462,401.944,552.124,497.538,451.641,468.651,429.299,571.480,565.525,982.122,756.992,472.568,503.727,436.915,582.533,423.887,456.403,483.783,598.261,552.267,508.179,551.629,674.517,464.198,642.744,314.033,389.586,463.855,501.101,683.219,476.264,500.365,472.934,604.868,638.858,2445.857,552.541,770.667,662.321,56.696
1308.121,967.139,2181.645,1155.390,782.862,351.212,539.018,525.755,895.696,929.974,607.350,374.648,586.753,503.785,462.422,456.762,461.288,485.280,580.500,967.027,813.550,463.222,504.364,427.865,589.733,453.050,486.542,508.957,577.493,546.567,477.304,579.329,661.103,502.925,624.631,305.301,431.586,434.290,491.145,655.562,469.648,516.298,466.044,568.397,639.726,2492.657,552.595,764.822,669.319,58.095
1327.810,959.904,2152.711,1095.248,743.543,377.475,547.673,515.774,784.643,961.652,625.638,375.120,557.697,466.138,445.234,482.683,441.514,500.000,548.725,915.973,757.642,422.914,512.705,442.330,536.167,482.625,455.972,521.580,597.609,564.400,552.232,557.900,707.069,503.255,608.825,290.545,390.328,455.797,509.957,703.115,460.352,537.721,470.354,621.515,614.066,2491.686,541.703,752.311,664.330,57.406
1259.621,909.348,2275.124,1124.895,757.574,372.881,550.745,568.660,875.768,984.070,656.538,372.099,543.753,535.323,433.344,413.540,441.328,539.180,478.025,1003.014,709.275,414.173,544.045,441.935,565.000,475.100,466.319,495.449,543.232,569.017,470.857,551.329,739.534,474.368,642.894,293.927,377.259,449.116,517.391,692.188,448.352,548.635,456.779,601.529,586.547,2537.400,536.703,726.044,666.026,59.728
1332.810,971.219,2142.686,1152.333,737.862,385.585,575.673,556.434,915.893,963.965,626.125,346.028,532.697,545.815,481.453,466.476,456.723,517.800,567.625,970.959,784.900,448.778,534.977,411.100,577.683,478.075,487.458,473.652,603.319,525.283,470.607,524.729,701.638,467.943,625.231,307.780,346.793,430.696,499.899,643.604,503.176,531.481,469.320,571.412,646.717,2459.143,613.000,794.511,670.397,57.464
1288.414,946.743,2212.223,1163.238,755.138,385.356,556.036,571.208,804.607,970.835,625.650,337.444,508.910,477.015,456.734,446.905,449.446,547.960,499.775,960.932,759.517,434.889,551.045,412.670,576.583,466.475,470.236,505.884,568.304,535.533,497.768,551.600,682.293,477.245,622.469,293.520,375.586,419.536,480.710,715.292,459.451,517.481,457.232,589.956,595.104,2450.529,536.541,798.289,661.798,58.095
1267.586,978.187,2156.826,1102.657,734.574,384.390,543.255,496.245,849.339,946.748,638.375,301.246,494.438,561.077,453.062,488.619,439.401,573.460,480.875,955.905,720.908,457.790,500.000,429.125,554.833,452.712,475.139,513.043,522.638,548.533,491.500,548.743,667.552,490.689,645.750,310.285,382.897,442.536,526.536,656.062,493.484,531.788,486.840,635.103,622.585,2445.614,507.541,780.667,660.149,56.910
1328.345,970.358,2213.521,1203.724,733.830,369.644,595.109,510.358,828.589,1016.165,602.275,295.585,551.449,484.277,457.938,467.413,468.023,502.480,497.800,965.892,744.917,449.667,490.682,436.900,542.300,477.575,444.597,458.783,577.159,545.400,496.250,530.400,724.345,489.481,633.913,303.650,364.241,487.232,524.870,663.302,462.209,520.596,481.503,638.309,566.858,2539.271,549.784,792.400,666.653,59.820
1215.103,1011.679,2244.182,1157.095,772.298,378.661,571.055,510.660,894.196,1036.400,634.900,291.415,584.124,522.108,449.375,483.635,470.898,503.720,530.225,1003.757,765.150,475.605,518.523,443.800,585.417,472.038,465.417,464.971,622.826,573.983,502.839,576.829,661.000,474.481,619.688,292.455,390.138,469.971,483.261,640.719,478.088,533.971,474.199,610.426,616.708,2500.029,541.189,783.489,672.973,58.979
1228.776,977.920,2270.174,1132.581,719.936,358.025,570.545,572.660,874.429,928.026,632.100,288.352,555.618,474.215,402.750,472.730,428.209,483.280,554.525,969.405,744.667,462.877,488.455,438.690,556.117,459.150,480.083,491.884,587.913,551.617,515.375,564.371,694.086,472.774,636.756,301.203,369.672,446.957,512.725,671.260,477.319,547.019,477.713,632.397,579.377,2429.114,587.108,760.222,663.149,58.101
1233.276,976.139,2319.752,1146.933,723.543,373.941,543.836,588.075,900.679,1014.930,669.938,286.923,552.955,494.185,455.656,461.556,442.661,553.220,504.700,984.000,740.025,443.296,504.682,442.345,601.883,432.688,515.722,495.319,571.667,491.033,500.464,599.400,695.397,505.387,612.431,313.780,374.862,463.957,533.420,686.375,427.736,534.048,462.580,609.471,630.679,2534.014,544.486,718.556,671.096,60.266
1230.086,975.658,2199.818,1067.733,806.138,398.441,575.909,540.189,883.982,998.270,639.188,298.683,544.809,479.985,436.406,500.508,455.520,513.660,598.575,989.757,748.800,445.654,489.727,444.925,588.100,453.488,443.111,445.246,581.014,521.800,525.821,563.343,607.138,471.755,650.500,317.179,372.914,464.116,530.928,651.240,461.626,544.269,460.768,612.662,607.387,2479.100,551.757,745.911,664.867,57.833
1190.845,971.631,2155.099,1094.400,781.564,383.415,594.564,558.226,861.839,994.817,614.450,284.535,578.135,515.477,457.141,426.984,435.944,538.740,526.450,946.014,724.383,465.049,540.886,453.940,541.533,496.600,434.722,539.290,584.638,544.833,469.964,563.400,739.897,489.670,631.006,302.675,380.293,424.710,500.174,681.562,467.791,552.413,467.315,665.441,606.453,2509.471,533.676,745.289,665.986,57.493
1299.448,978.711,2190.471,1231.457,746.596,368.932,575.145,554.151,805.393,990.461,651.138,283.789,535.146,525.262,451.219,411.667,430.311,547.000,550.225,1019.378,754.000,479.457,551.227,428.835,517.767,444.750,461.569,513.014,516.565,539.800,522.857,573.743,734.379,489.981,631.325,309.943,377.586,440.609,499.899,627.969,440.670,547.317,478.530,612.779,632.340,2490.643,574.730,747.000,668.441,58.833
1269.259,1012.294,2201.223,1146.533,726.128,369.449,558.836,513.698,859.446,1002.835,613.650,287.627,568.213,539.323,439.328,434.778,448.746,512.280,607.275,954.959,756.950,460.099,506.318,443.510,530.167,448.250,443.514,515.406,576.362,532.767,454.696,581.943,750.431,491.283,638.594,298.114,382.621,408.768,538.754,695.021,466.418,507.048,497.293,602.794,605.538,2518.300,565.405,685.600,665.997,58.941
1297.983,1026.225,2207.496,1183.343,734.713,350.593,547.382,565.943,865.821,986.304,662.837,298.423,551.000,490.015,447.609,428.159,428.153,549.680,519.800,972.149,755.275,440.568,502.523,444.415,602.017,463.438,491.931,514.029,608.232,519.300,515.607,545.386,714.190,495.745,628.444,310.382,379.569,452.783,477.406,674.010,443.934,528.615,478.215,619.941,602.604,2528.257,546.459,753.022,669.790,59.398
1305.707,1014.011,2209.256,1164.419,773.755,384.890,563.145,524.604,857.429,1059.930,626.562,299.887,548.978,501.292,462.203,431.444,446.271,526.900,551.100,950.311,764.400,465.370,543.364,455.965,537.733,445.363,468.319,484.594,579.899,515.933,534.911,552.486,662.690,474.925,621.881,298.423,374.776,431.928,532.580,643.344,474.747,508.385,473.122,600.221,606.236,2388.243,499.973,757.356,664.568,57.638
1256.052,1050.059,2229.496,1107.838,719.149,402.780,598.818,600.151,814.768,996.687,639.300,304.613,570.809,493.262,451.922,449.127,452.079,532.620,565.150,967.419,773.600,464.988,495.932,427.895,564.283,476.712,471.750,519.232,571.478,549.500,508.429,528.114,650.466,518.538,642.725,301.033,408.190,498.783,482.768,662.094,479.978,533.548,452.370,607.706,641.170,2522.500,538.568,708.778,670.900,58.682
1288.931,1034.326,2290.628,1128.057,737.915,379.449,587.764,564.830,888.357,994.574,642.675,316.303,572.753,506.738,435.812,499.587,438.944,552.200,590.150,1058.432,761.250,484.519,509.705,436.340,539.350,459.988,439.250,487.710,590.551,542.483,481.304,545.214,670.190,497.792,649.087,292.967,372.793,464.290,488.362,691.104,450.374,542.394,481.652,606.647,573.160,2495.643,560.459,749.578,674.429,59.755
1300.914,1051.529,2312.322,1118.810,745.287,378.127,589.764,518.585,771.375,1005.043,637.413,307.803,608.921,507.554,484.922,430.921,423.729,497.820,508.125,1030.757,756.467,452.111,516.318,433.645,545.967,452.175,462.625,505.507,611.884,522.400,507.411,525.614,651.190,492.575,635.669,301.407,386.828,481.145,481.623,674.271,484.297,515.885,500.608,638.956,610.953,2577.300,574.216,757.556,672.632,61.064
1337.569,1032.134,2172.835,1128.771,732.734,341.322,568.909,552.132,833.679,973.461,604.212,295.507,548.011,503.600,420.438,450.571,442.582,515.000,544.850,950.473,733.533,456.580,515.705,459.630,599.483,448.725,474.306,509.565,613.899,537.367,524.518,559.700,690.879,522.075,659.469,298.463,379.241,433.377,528.652,629.823,493.253,548.106,495.961,593.250,602.708,2426.986,534.000,736.889,665.728,57.345
1318.207,1010.289,2215.884,1170.810,765.606,361.424,614.564,534.547,862.411,951.826,631.337,313.634,552.449,486.523,473.984,455.571,440.508,563.640,526.800,969.014,684.808,446.642,445.523,450.365,559.917,469.337,488.667,519.203,589.870,562.850,492.304,551.500,670.569,462.302,617.369,308.073,369.862,449.333,527.435,656.146,528.714,543.221,460.834,594.000,659.774,2456.971,523.216,750.911,667.891,58.245
1228.983,1044.198,2225.198,1155.010,746.074,356.441,604.382,556.585,830.000,1014.487,655.688,303.542,520.506,507.708,494.266,460.143,443.718,472.640,606.125,954.514,787.233,457.321,547.068,451.865,568.117,506.950,430.056,492.232,561.971,500.850,498.054,580.571,746.810,485.972,639.050,305.585,374.259,438.362,530.884,692.250,477.549,543.788,461.282,625.338,642.519,2543.300,542.757,713.178,673.445,59.261
1182.983,1049.797,2165.264,1120.400,737.596,347.958,589.400,539.057,783.464,965.304,605.200,307.556,552.831,512.092,467.188,445.667,431.633,491.020,575.400,925.351,760.483,441.123,509.727,419.485,580.550,482.962,467.889,500.159,592.493,506.283,510.732,541.943,673.862,498.594,628.744,302.976,399.931,469.232,516.884,664.979,446.736,500.577,493.055,608.147,603.736,2445.114,505.676,787.578,659.475,56.865
1300.259,1040.652,2174.645,1111.848,738.862,340.483,563.091,566.245,841.732,961.374,642.225,309.380,515.247,487.308,464.750,438.603,435.633,500.780,531.950,957.986,751.792,466.926,522.636,443.945,500.267,444.137,449.931,473.290,573.449,500.817,492.286,563.157,633.707,437.113,649.263,301.098,371.017,467.319,513.261,657.365,460.747,542.019,491.978,615.647,658.642,2496.300,591.027,751.667,661.330,58.440
1265.603,1050.973,2231.025,1140.648,731.404,373.669,561.455,580.509,805.357,957.374,651.938,318.796,524.899,491.231,438.906,453.746,449.175,467.240,511.925,940.243,807.467,468.543,489.023,455.825,540.250,458.038,475.153,478.725,570.652,539.200,513.000,549.386,696.552,486.283,634.475,309.008,406.069,432.188,489.420,666.656,482.209,528.163,496.293,559.441,638.264,2461.314,603.676,765.911,665.569,58.262
1291.138,1026.631,2205.967,1108.962,757.798,391.983,562.836,530.623,905.911,1014.157,637.212,320.021,573.674,538.415,458.297,466.714,433.977,491.100,514.725,938.095,771.742,451.815,516.386,459.470,597.167,473.550,502.264,497.435,579.696,518.617,517.679,569.171,638.276,479.226,667.775,303.293,391.466,429.986,508.884,636.240,488.593,510.846,478.193,594.485,637.189,2504.014,519.514,803.667,671.143,58.582
1291.879,1052.904,2260.132,1127.095,677.670,381.297,578.218,511.679,837.411,994.983,651.987,318.725,565.247,521.385,427.844,486.619,439.723,482.780,508.300,1031.230,757.375,448.481,556.386,455.680,547.400,474.550,471.861,477.000,560.609,512.050,466.071,575.600,679.621,487.915,630.337,307.919,369.500,432.507,520.899,670.448,441.033,523.442,475.773,597.044,619.094,2517.529,568.676,736.733,667.263,59.766
1191.379,1054.995,2267.686,1178.467,731.234,379.585,590.073,541.774,808.893,1015.296,623.862,326.549,559.281,565.292,455.891,447.937,457.571,510.520,516.150,1011.581,723.800,460.074,493.477,451.795,583.900,426.425,489.181,479.290,533.261,549.433,464.286,583.414,677.655,508.500,647.250,304.862,395.293,468.754,516.449,682.302,480.176,537.375,478.945,590.088,617.679,2559.614,592.486,769.689,672.906,59.874
1330.155,1062.642,2278.306,1181.419,748.340,358.102,566.473,544.547,855.911,943.461,635.587,344.423,537.865,511.077,450.125,471.127,454.542,501.640,578.500,937.676,793.383,482.889,504.614,470.230,545.717,460.600,477.486,481.754,514.348,582.783,470.964,509.071,694.776,465.330,613.294,301.455,336.845,478.145,499.464,692.646,463.132,541.663,503.243,637.706,628.094,2532.714,517.405,840.178,673.580,60.333
1291.569,1047.925,2238.926,1136.105,728.511,391.797,590.582,507.717,859.571,986.652,643.200,346.352,539.000,466.692,440.891,471.714,438.469,501.040,557.325,1022.419,762.442,452.185,522.341,453.920,589.567,489.312,471.014,483.000,568.449,555.967,509.143,528.114,668.500,486.943,624.806,298.293,398.293,472.623,509.609,700.990,483.352,565.683,466.972,617.647,605.443,2626.043,614.649,807.533,677.902,60.711
1229.586,1056.743,2274.793,1138.314,748.394,378.339,554.327,605.283,830.571,964.513,654.587,336.655,533.584,529.323,459.516,457.365,473.610,494.940,490.250,1007.041,741.358,446.840,502.364,432.610,596.350,487.500,411.736,479.667,551.928,512.283,499.643,522.129,651.776,497.736,633.062,313.390,383.052,459.884,504.507,654.760,483.154,532.337,482.923,587.191,626.283,2509.057,524.838,754.489,666.679,59.380
1279.897,1083.128,2282.132,1103.962,730.894,372.941,564.873,520.830,844.268,948.800,641.587,348.296,486.112,561.138,429.375,464.714,441.627,504.040,541.950,974.568,753.475,464.074,589.182,444.470,592.333,468.400,466.597,539.884,640.681,557.583,526.857,579.071,729.586,471.670,607.462,298.854,386.534,446.420,492.899,679.302,450.593,527.433,456.072,608.691,665.462,2438.500,539.703,751.578,672.885,58.450
1247.552,1038.241,2155.711,1065.410,740.117,389.966,622.473,517.887,852.893,999.035,613.700,338.634,549.876,503.215,472.344,453.302,462.220,506.360,540.475,1001.919,783.875,415.432,514.159,459.805,566.883,466.500,490.181,521.855,586.275,490.283,529.321,566.529,741.776,478.292,609.406,306.398,362.034,429.957,476.420,679.438,441.791,539.817,489.381,568.294,609.179,2397.143,530.865,770.556,664.441,56.436
1259.845,1054.524,2156.306,1126.143,749.777,359.288,561.927,560.189,846.446,1009.365,657.000,342.683,559.067,506.708,439.453,480.587,436.362,529.200,582.050,941.986,772.475,461.914,531.932,451.095,605.200,517.150,475.389,477.783,560.710,497.883,500.732,560.729,695.293,476.915,632.862,300.593,388.759,423.696,509.638,720.000,448.077,531.529,474.646,627.397,607.066,2429.471,599.297,752.689,670.621,56.850
1283.483,1067.861,2141.074,1137.486,786.213,394.237,549.327,484.245,864.982,951.313,620.700,352.810,590.607,494.677,441.078,439.397,458.480,476.380,504.700,963.446,734.900,464.716,542.136,449.260,541.400,499.075,496.153,435.971,569.884,517.983,513.482,548.271,681.310,492.264,616.319,300.537,384.069,484.348,487.493,680.031,487.154,503.740,482.978,582.588,632.792,2465.900,566.243,744.489,664.750,57.415
1326.500,1065.701,2165.711,1147.771,715.574,367.636,568.618,603.623,861.018,950.687,640.525,348.972,532.865,511.600,436.156,427.937,446.650,502.760,569.025,970.757,773.383,469.975,531.273,455.260,571.867,488.863,510.764,491.014,525.101,522.950,507.839,554.200,684.603,491.594,641.200,298.455,369.483,445.464,508.159,677.510,463.692,571.625,479.845,609.132,591.123,2454.386,572.351,705.867,669.314,57.605
1186.776,1114.545,2261.132,1120.210,729.255,366.653,603.691,543.453,818.589,1026.174,676.850,336.190,518.876,499.292,448.406,448.984,460.610,496.600,568.675,1028.149,766.258,461.506,556.091,458.190,610.283,463.312,494.306,491.986,572.362,513.000,498.304,539.700,703.052,461.198,683.156,297.407,377.414,464.420,524.319,650.844,482.593,536.240,493.751,627.382,608.509,2475.871,569.838,790.267,675.514,58.722
1172.828,1081.743,2308.041,1159.162,774.128,372.542,570.364,515.925,856.286,976.252,615.350,340.739,555.876,505.123,450.359,428.016,453.695,484.420,550.100,1013.230,729.942,466.432,538.000,432.460,569.400,448.062,453.458,464.058,601.928,523.700,524.268,528.129,641.759,488.453,600.569,312.407,353.931,423.638,510.275,680.802,446.374,567.635,466.503,580.750,622.283,2579.271,561.162,748.800,667.680,60.885
1271.172,1083.545,2156.397,1161.210,759.277,371.771,540.945,556.434,878.036,1015.887,622.112,345.951,518.472,545.323,457.688,476.016,454.644,511.120,520.650,989.838,765.767,440.321,505.523,447.175,556.300,500.550,467.319,467.145,590.406,515.167,499.714,552.471,677.121,440.160,669.038,297.821,386.121,441.725,525.058,652.333,513.648,531.308,494.260,623.074,637.858,2528.100,559.649,788.311,673.124,58.683
1321.397,1090.332,2152.231,1084.248,777.170,372.059,562.291,528.981,913.143,1080.139,635.438,354.690,550.449,535.846,458.234,447.508,458.299,480.700,503.150,919.405,783.492,446.099,548.023,433.245,563.650,459.488,478.514,476.348,561.594,551.483,522.018,541.314,676.414,459.179,633.944,304.870,354.793,451.116,536.957,670.927,443.374,557.067,504.718,600.206,620.660,2476.057,505.730,744.244,669.401,58.154
1295.879,1109.487,2235.769,1155.067,763.223,370.271,554.545,506.094,844.804,1005.696,650.237,363.035,549.067,473.646,459.562,444.714,472.260,514.280,541.350,980.784,777.525,475.222,502.614,454.580,547.033,462.725,443.778,512.275,593.333,524.067,481.911,500.914,674.034,512.840,649.125,307.520,362.224,443.812,522.536,619.094,465.242,523.673,493.751,637.809,662.236,2489.271,573.351,774.733,672.438,59.199
1317.517,1091.599,2186.231,1091.733,715.053,381.297,584.109,553.585,912.661,1005.652,676.475,359.704,549.382,496.585,450.438,462.063,457.350,472.620,521.675,971.919,817.675,447.160,578.205,458.625,565.183,472.012,452.625,491.493,635.710,514.033,483.821,568.814,658.569,517.802,662.938,313.992,379.759,459.754,488.275,664.375,469.560,520.337,488.442,590.779,620.906,2518.614,597.514,771.044,676.368,58.750
1238.793,1035.102,2260.397,1135.638,755.362,384.059,570.309,568.415,871.661,981.913,652.538,361.303,548.719,520.800,452.125,461.222,459.249,574.580,521.400,946.270,778.567,463.679,533.136,459.875,573.767,445.238,485.111,525.971,602.000,500.150,564.857,538.943,639.155,491.519,642.244,299.423,384.638,457.101,478.725,650.208,467.956,528.846,489.878,589.926,599.538,2467.771,579.514,751.133,672.682,58.203
1293.897,1110.524,2289.868,1152.390,768.138,373.093,577.364,581.717,822.536,974.122,607.600,336.289,554.270,525.369,433.422,458.111,482.198,487.840,534.950,969.892,719.725,463.827,534.091,453.280,604.800,447.238,471.194,482.130,613.623,515.633,490.554,561.514,664.310,511.170,618.431,304.122,369.793,470.594,554.551,671.312,443.637,531.317,488.635,589.044,636.642,2599.400,561.541,751.311,676.188,60.961
1229.241,1055.711,2260.107,1143.448,723.840,367.602,598.891,580.189,860.089,958.122,641.487,358.923,515.483,503.246,456.547,488.381,412.667,498.080,564.525,992.581,778.042,479.741,546.045,421.865,563.883,464.938,512.486,482.884,568.217,508.217,507.857,536.857,650.103,507.868,670.612,297.699,386.517,457.232,494.478,670.885,470.231,544.865,502.337,646.132,597.585,2549.714,544.541,728.667,672.910,59.517
1283.121,1060.412,2170.165,1117.429,754.479,371.127,550.036,537.000,771.804,962.652,621.000,371.049,546.449,484.738,446.234,472.889,473.927,542.900,516.075,984.743,739.283,483.765,522.000,449.145,539.900,460.462,491.958,514.275,606.580,548.833,514.446,569.486,583.483,472.274,664.125,294.618,383.483,471.928,491.971,672.427,518.165,571.260,461.436,600.529,602.547,2410.057,583.784,775.267,667.411,56.532
1211.052,1022.856,2172.240,1133.200,743.489,379.678,568.982,544.698,860.339,1038.417,617.237,358.761,587.011,513.431,441.734,453.603,461.605,467.000,542.600,1006.689,766.117,473.383,538.295,445.990,558.100,481.400,494.931,501.232,580.522,510.750,455.000,563.971,678.621,476.170,642.438,304.455,381.069,455.696,506.319,669.844,478.253,519.837,475.536,605.574,616.368,2481.957,544.081,715.333,667.622,57.686
1323.793,1089.556,2173.826,1125.448,770.798,381.551,548.491,519.925,855.000,982.670,604.938,369.521,545.708,525.277,448.875,449.095,462.768,509.920,612.025,1027.865,723.842,464.099,539.364,435.175,553.417,460.688,460.486,483.087,585.884,576.233,516.982,570.629,653.776,490.198,637.881,302.146,384.759,441.014,497.493,685.458,462.440,522.750,493.669,577.632,591.038,2526.014,532.703,713.044,671.020,58.835
1218.672,1091.845,2207.223,1115.514,753.638,368.500,564.073,521.094,924.036,981.313,653.425,355.824,574.506,511.846,457.453,488.905,427.746,488.040,589.650,984.730,743.792,487.346,515.318,440.405,618.933,472.250,490.222,527.391,557.058,493.867,510.250,508.957,710.638,486.085,653.506,295.927,394.500,427.000,491.319,697.458,490.736,540.404,489.210,593.250,615.519,2542.214,535.838,752.667,674.169,58.961
1291.362,1104.947,2122.785,1165.533,760.851,354.000,533.255,553.189,862.196,968.330,640.975,369.092,539.472,506.954,441.938,482.508,442.661,532.500,568.625,978.635,758.275,436.333,548.864,433.785,569.100,476.500,454.861,500.855,552.696,533.450,574.786,518.357,665.034,472.745,636.987,292.301,354.966,462.043,515.406,700.875,484.385,543.250,513.569,597.456,605.500,2515.800,514.324,769.089,671.279,58.152
1281.534,1099.684,2194.917,1085.305,729.585,364.288,586.109,534.226,862.589,1004.635,631.950,382.500,556.663,502.292,433.578,469.397,453.282,486.400,582.025,991.014,765.333,503.346,525.864,452.390,572.517,427.062,511.847,500.841,619.957,506.883,495.571,573.486,659.362,478.566,664.919,286.821,364.948,495.000,519.406,681.260,445.462,511.750,503.204,578.735,613.283,2565.371,579.919,744.844,674.582,59.244
1237.586,1132.401,2140.430,1145.533,780.479,375.271,551.945,565.585,817.571,1024.878,638.825,378.014,554.112,468.354,440.281,439.810,444.576,549.020,578.900,985.757,763.267,451.309,514.841,456.095,582.683,470.025,455.861,511.971,587.188,530.417,522.232,543.800,699.224,487.679,646.487,283.724,381.707,454.101,520.493,669.948,490.407,567.606,487.033,617.426,608.302,2594.700,538.973,723.022,675.205,59.169
1233.948,1105.904,2222.612,1166.152,744.266,380.186,546.073,554.962,803.286,1017.235,659.175,379.169,519.539,528.585,450.688,462.444,453.435,500.740,534.550,1013.716,774.025,438.802,548.636,457.080,534.983,495.450,510.750,497.754,575.304,520.517,488.679,503.757,646.397,494.745,659.544,308.667,340.276,435.594,507.826,685.281,479.473,532.837,484.138,580.029,570.981,2577.571,564.811,722.733,671.111,59.962
1248.414,1081.053,2229.719,1120.190,725.564,351.602,606.109,543.189,863.179,1024.765,644.200,383.845,523.607,472.292,456.609,478.365,453.514,474.540,565.525,1018.703,738.450,459.012,573.545,453.735,594.333,450.650,455.319,490.899,590.116,538.433,516.018,572.400,652.741,476.472,660.019,289.764,363.828,428.928,520.725,701.667,484.451,511.452,488.934,572.382,590.443,2533.443,549.486,794.400,673.271,59.408
1273.517,1123.765,2134.017,1154.343,742.330,368.746,564.273,541.453,841.518,1020.504,622.700,351.655,544.753,525.723,446.422,494.746,448.938,540.340,590.325,915.946,776.217,446.469,529.977,443.440,645.833,432.688,488.069,497.014,598.290,517.567,455.500,519.400,599.966,481.340,623.281,307.984,403.690,418.319,492.739,646.323,497.209,520.952,499.983,585.779,596.821,2449.257,573.162,791.533,668.434,57.243
1228.362,1102.112,2165.306,1153.781,723.649,401.559,614.236,520.679,839.911,993.148,638.263,363.873,543.472,506.862,438.375,438.206,435.915,482.380,531.525,973.959,724.275,463.000,538.295,454.885,541.217,465.188,465.847,450.188,590.855,544.950,493.946,524.657,647.121,506.151,652.087,318.390,417.052,477.971,469.783,680.406,498.604,507.971,480.873,610.500,612.443,2438.571,528.973,719.578,664.987,57.130
1283.431,1102.096,2253.562,1143.752,725.638,384.110,571.600,553.642,900.661,1031.252,635.475,373.732,556.371,481.585,477.672,453.730,445.073,493.360,556.775,995.257,804.700,471.185,550.977,439.865,571.333,445.762,509.625,547.130,570.304,527.833,529.268,567.671,671.552,449.896,663.888,317.439,347.672,452.870,506.362,671.281,474.165,560.510,465.055,589.426,607.302,2411.786,469.378,791.400,675.092,58.316
1262.724,1148.198,2325.405,1164.048,802.755,347.754,550.727,503.623,895.018,1050.687,658.700,387.958,536.966,522.215,459.500,460.349,437.701,482.000,568.425,1012.824,754.525,423.605,534.818,434.830,565.950,434.625,468.417,492.159,563.536,506.217,557.000,555.371,656.155,468.698,640.025,312.098,387.517,479.275,500.710,665.615,466.088,546.481,484.017,666.588,613.736,2546.814,568.676,786.422,680.366,61.245
